"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","99","Delete invalid resource","tests","Mon Apr 28 06:30:45 GMT 2025","passed","Mon Apr 28 06:30:45 GMT 2025","TestResource","test_resource","",""
"","226","Create resource","tests","Mon Apr 28 06:30:45 GMT 2025","passed","Mon Apr 28 06:30:45 GMT 2025","TestResource","test_resource","",""
"","130","Get invalid resource","tests","Mon Apr 28 06:30:45 GMT 2025","passed","Mon Apr 28 06:30:45 GMT 2025","TestResource","test_resource","",""
"","95","Create invalid resource","tests","Mon Apr 28 06:30:45 GMT 2025","passed","Mon Apr 28 06:30:46 GMT 2025","TestResource","test_resource","",""
"","106","Delete resource","tests","Mon Apr 28 06:30:45 GMT 2025","passed","Mon Apr 28 06:30:45 GMT 2025","TestResource","test_resource","",""
"","112","Get resource","tests","Mon Apr 28 06:30:45 GMT 2025","passed","Mon Apr 28 06:30:45 GMT 2025","TestResource","test_resource","",""
