"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","90","Get invalid resource","tests","Thu Jan 09 03:36:30 GMT 2025","passed","Thu Jan 09 03:36:30 GMT 2025","TestResource","test_resource","",""
"","83","Delete invalid resource","tests","Thu Jan 09 03:36:30 GMT 2025","passed","Thu Jan 09 03:36:30 GMT 2025","TestResource","test_resource","",""
"","89","Create invalid resource","tests","Thu Jan 09 03:36:30 GMT 2025","passed","Thu Jan 09 03:36:30 GMT 2025","TestResource","test_resource","",""
