"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 17 01:08:50 GMT 2024","Mon Jun 17 01:08:50 GMT 2024","76","tests","test_resource","TestResource","","","Delete resource",""
"passed","Mon Jun 17 01:08:50 GMT 2024","Mon Jun 17 01:08:50 GMT 2024","196","tests","test_resource","TestResource","","","Create resource",""
"passed","Mon Jun 17 01:08:50 GMT 2024","Mon Jun 17 01:08:50 GMT 2024","66","tests","test_resource","TestResource","","","Get resource",""
