"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 05 01:01:25 GMT 2024","Mon Feb 05 01:01:25 GMT 2024","120","tests","test_resource","TestResource","","","Create resource",""
"passed","Mon Feb 05 01:01:25 GMT 2024","Mon Feb 05 01:01:25 GMT 2024","55","tests","test_resource","TestResource","","","Get resource",""
"passed","Mon Feb 05 01:01:25 GMT 2024","Mon Feb 05 01:01:25 GMT 2024","45","tests","test_resource","TestResource","","","Delete resource",""
