"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","363","Create resource","tests","2026-08-28","passed","2026-08-28","TestResource","test_resource","",""
"","82","Get resource","tests","2026-08-28","passed","2026-08-28","TestResource","test_resource","",""
"","179","Delete resource","tests","2026-08-28","passed","2026-08-28","TestResource","test_resource","",""
