"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","Delete resource","tests","2026-06-06","passed","2026-06-06","TestResource","test_resource","",""
"","38","Get resource","tests","2026-06-06","passed","2026-06-06","TestResource","test_resource","",""
"","165","Create resource","tests","2026-06-06","passed","2026-06-06","TestResource","test_resource","",""
