"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 02 01:15:10 GMT 2024","Mon Sep 02 01:15:11 GMT 2024","239","tests","test_resource","TestResource","","","Delete resource",""
"passed","Mon Sep 02 01:15:10 GMT 2024","Mon Sep 02 01:15:11 GMT 2024","244","tests","test_resource","TestResource","","","Get resource",""
"passed","Mon Sep 02 01:15:10 GMT 2024","Mon Sep 02 01:15:10 GMT 2024","353","tests","test_resource","TestResource","","","Create resource",""
