"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38","Get invalid resource","tests","2026-08-09","passed","2026-08-09","TestResource","test_resource","",""
"","230","Delete invalid resource","tests","2026-08-09","passed","2026-08-09","TestResource","test_resource","",""
"","223","Create invalid resource","tests","2026-08-09","passed","2026-08-09","TestResource","test_resource","",""
