"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 14 00:59:12 GMT 2024","Thu Mar 14 00:59:12 GMT 2024","105","tests","test_resource","TestResource","","","Delete resource",""
"passed","Thu Mar 14 00:59:12 GMT 2024","Thu Mar 14 00:59:12 GMT 2024","96","tests","test_resource","TestResource","","","Create resource",""
"passed","Thu Mar 14 00:59:12 GMT 2024","Thu Mar 14 00:59:12 GMT 2024","57","tests","test_resource","TestResource","","","Get resource",""
